Cloud cover [1/8],Date,Snow depth [cm],Unnamed: 0,Average temperature [°C],latitude,longitude,Average radiation
Cloudy (8/8),2004-10-05,-1,278.0,7.1,63.28911447176026,28.040136971086827,5.066666666666666
-,2004-10-06,-1,279.0,8.6,63.28911447176026,28.040136971086827,11.633333333333333
Mostly cloudy (7/8),2004-10-07,-1,280.0,6.8,63.28911447176026,28.040136971086827,73.63333333333334
Mostly cloudy (7/8),2004-10-08,-1,281.0,5,63.28911447176026,28.040136971086827,109.06666666666666
Mostly cloudy (7/8),2004-10-09,-1,282.0,-0.1,63.28911447176026,28.040136971086827,186.53333333333333
Clear (0/8),2004-10-10,-1,283.0,-1.6,63.28911447176026,28.040136971086827,247.76666666666665
Cloudy (8/8),2004-10-11,-1,284.0,-1.2,63.28911447176026,28.040136971086827,157.5666666666667
Clear (1/8),2004-10-12,-1,285.0,0.7,63.28911447176026,28.040136971086827,196.53333333333333
Clear (0/8),2004-10-13,-1,286.0,2.4,63.28911447176026,28.040136971086827,146.34
Clear (0/8),2004-10-14,-1,287.0,2.8,63.28911447176026,28.040136971086827,103.50333333333332
Cloudy (8/8),2004-10-15,-1,288.0,1.4,63.28911447176026,28.040136971086827,97.3
Cloudy (8/8),2004-10-16,-1,289.0,2.1,63.28911447176026,28.040136971086827,51.23333333333334
Cloudy (8/8),2004-10-17,-1,290.0,1.5,63.28911447176026,28.040136971086827,68.2
Cloudy (8/8),2004-10-18,-1,291.0,3.9,63.28911447176026,28.040136971086827,6.833333333333333
Mostly cloudy (7/8),2004-10-19,-1,292.0,2,63.28911447176026,28.040136971086827,1.7333333333333332
Cloudy (8/8),2004-10-20,-1,293.0,0.7,63.28911447176026,28.040136971086827,5.566666666666667
Cloudy (8/8),2004-10-21,0,294.0,0,63.28911447176026,28.040136971086827,2.033333333333333
Cloudy (8/8),2004-10-22,-1,295.0,4,63.28911447176026,28.040136971086827,6.833333333333333
Cloudy (8/8),2004-10-23,-1,296.0,5.6,63.28911447176026,28.040136971086827,7.933333333333334
Mostly cloudy (7/8),2004-10-24,-1,297.0,3.8,63.28911447176026,28.040136971086827,9.266666666666667
Cloudy (8/8),2004-10-25,-1,298.0,2.9,63.28911447176026,28.040136971086827,68.2
Mostly cloudy (7/8),2004-10-26,-1,299.0,3.2,63.28911447176026,28.040136971086827,2.1
Cloudy (8/8),2004-10-27,-1,300.0,4.1,63.28911447176026,28.040136971086827,21.5
Cloudy (8/8),2004-10-28,-1,301.0,2.2,63.28911447176026,28.040136971086827,142.36666666666667
Clear (0/8),2004-10-29,-1,302.0,-3,63.28911447176026,28.040136971086827,79.73333333333333
Mostly cloudy (7/8),2004-10-30,-1,303.0,-5.9,63.28911447176026,28.040136971086827,53.56666666666666
Clear (1/8),2004-10-31,-1,304.0,-3.2,63.28911447176026,28.040136971086827,1.8666666666666665
Cloudy (8/8),2004-11-01,2,305.0,1,63.28911447176026,28.040136971086827,122.5
Clear (0/8),2004-11-02,1,306.0,-0.1,63.28911447176026,28.040136971086827,105.0
Mostly cloudy (7/8),2004-11-03,1,307.0,3.2,63.28911447176026,28.040136971086827,29.46666666666667
Clear (0/8),2004-11-04,-1,308.0,1.9,63.28911447176026,28.040136971086827,1.9333333333333336
Mostly cloudy (7/8),2004-11-05,-1,309.0,4.7,63.28911447176026,28.040136971086827,8.766666666666667
Cloudy (8/8),2004-11-06,-1,310.0,3.3,63.28911447176026,28.040136971086827,12.066666666666668
Mostly cloudy (7/8),2004-11-07,-1,311.0,0.1,63.28911447176026,28.040136971086827,2.233333333333333
Mostly cloudy (7/8),2004-11-08,-1,312.0,3.1,63.28911447176026,28.040136971086827,19.433333333333334
Cloudy (8/8),2004-11-09,-1,313.0,4.8,63.28911447176026,28.040136971086827,15.966666666666669
Cloudy (8/8),2004-11-10,-1,314.0,2.2,63.28911447176026,28.040136971086827,1.7999999999999998
Cloudy (8/8),2004-11-11,-1,315.0,2.6,63.28911447176026,28.040136971086827,1.7999999999999998
Cloudy (8/8),2004-11-12,-1,316.0,5,63.28911447176026,28.040136971086827,1.7666666666666668
Mostly cloudy (7/8),2004-11-13,-1,317.0,0.6,63.28911447176026,28.040136971086827,66.00000000000001
Mostly cloudy (7/8),2004-11-14,1,318.0,-1.4,63.28911447176026,28.040136971086827,71.0
Mostly cloudy (7/8),2004-11-15,9,319.0,-0.2,63.28911447176026,28.040136971086827,1.9666666666666663
Mostly cloudy (7/8),2004-11-16,10,320.0,-4,63.28911447176026,28.040136971086827,23.53333333333333
Mostly cloudy (7/8),2004-11-17,10,321.0,-8,63.28911447176026,28.040136971086827,32.06666666666666
Cloudy (8/8),2004-11-18,10,322.0,-7,63.28911447176026,28.040136971086827,3.333333333333333
Mostly cloudy (7/8),2004-11-19,10,323.0,-10.4,63.28911447176026,28.040136971086827,23.73333333333333
Cloudy (8/8),2004-11-20,11,324.0,-8.6,63.28911447176026,28.040136971086827,24.83333333333333
