Cloud cover [1/8],Date,Snow depth [cm],Unnamed: 0,Average temperature [°C],latitude,longitude,Average radiation
Mostly cloudy (7/8),2014-08-20,-1.0,3884,11.5,67.01425685767254,27.149530204689302,148.6381818181818
Mostly cloudy (7/8),2014-08-21,-1.0,3885,10.0,67.01425685767254,27.149530204689302,150.8242424242424
Cloudy (8/8),2014-08-22,-1.0,3886,9.3,67.01425685767254,27.149530204689302,162.57727272727274
Cloudy (8/8),2014-08-23,-1.0,3887,9.6,67.01425685767254,27.149530204689302,96.74242424242424
Cloudy (8/8),2014-08-24,-1.0,3888,10.1,67.01425685767254,27.149530204689302,208.91333333333333
Mostly cloudy (7/8),2014-08-25,-1.0,3889,11.7,67.01425685767254,27.149530204689302,82.27333333333333
Mostly cloudy (7/8),2014-08-26,-1.0,3890,11.2,67.01425685767254,27.149530204689302,93.91454545454546
Cloudy (8/8),2014-08-27,-1.0,3891,12.5,67.01425685767254,27.149530204689302,144.18939393939394
Mostly cloudy (7/8),2014-08-28,-1.0,3892,11.2,67.01425685767254,27.149530204689302,125.65666666666668
Clear (1/8),2014-08-29,-1.0,3893,7.9,67.01425685767254,27.149530204689302,128.5090909090909
Mostly cloudy (7/8),2014-08-30,-1.0,3894,10.4,67.01425685767254,27.149530204689302,90.80969696969696
Mostly cloudy (7/8),2014-08-31,-1.0,3895,11.2,67.01425685767254,27.149530204689302,168.84545454545454
Clear (0/8),2014-09-01,-1.0,3896,10.0,67.01425685767254,27.149530204689302,73.7825
Clear (0/8),2014-09-02,-1.0,3897,11.2,67.01425685767254,27.149530204689302,93.82757575757576
Mostly clear (3/8),2014-09-03,-1.0,3898,13.5,67.01425685767254,27.149530204689302,111.09757575757575
Mostly cloudy (7/8),2014-09-04,-1.0,3899,13.4,67.01425685767254,27.149530204689302,158.26030303030302
Partly cloudy (5/8),2014-09-05,-1.0,3900,10.9,67.01425685767254,27.149530204689302,193.98333333333332
Cloudy (8/8),2014-09-06,-1.0,3901,8.7,67.01425685767254,27.149530204689302,159.66060606060606
Partly cloudy (5/8),2014-09-07,-1.0,3902,11.8,67.01425685767254,27.149530204689302,173.26848484848486
Mostly cloudy (7/8),2014-09-08,-1.0,3903,9.4,67.01425685767254,27.149530204689302,168.43727272727276
Mostly cloudy (7/8),2014-09-09,-1.0,3904,14.1,67.01425685767254,27.149530204689302,43.81515151515151
Clear (0/8),2014-09-10,-1.0,3905,12.6,67.01425685767254,27.149530204689302,104.74969696969696
Clear (0/8),2014-09-11,-1.0,3906,12.5,67.01425685767254,27.149530204689302,140.67090909090908
Cloudy (8/8),2014-09-12,-1.0,3907,10.4,67.01425685767254,27.149530204689302,74.11727272727273
Mostly cloudy (7/8),2014-09-13,-1.0,3908,9.1,67.01425685767254,27.149530204689302,185.57030303030305
Partly cloudy (5/8),2014-09-14,-1.0,3909,8.9,67.01425685767254,27.149530204689302,135.78545454545454
Clear (0/8),2014-09-15,-1.0,3910,7.1,67.01425685767254,27.149530204689302,151.6942424242424
Clear (0/8),2014-09-16,-1.0,3911,6.3,67.01425685767254,27.149530204689302,170.7471380471381
Partly cloudy (5/8),2014-09-17,-1.0,3912,7.0,67.01425685767254,27.149530204689302,151.12929292929292
Clear (1/8),2014-09-18,-1.0,3913,5.7,67.01425685767254,27.149530204689302,143.8851515151515
Cloudy (8/8),2014-09-19,-1.0,3914,6.9,67.01425685767254,27.149530204689302,103.8030303030303
Cloudiness cannot be determined (9/8),2014-09-20,-1.0,3915,8.7,67.01425685767254,27.149530204689302,123.90666666666668
Cloudy (8/8),2014-09-21,-1.0,3916,3.1,67.01425685767254,27.149530204689302,62.34
Clear (0/8),2014-09-22,-1.0,3917,-0.8,67.01425685767254,27.149530204689302,55.86333333333334
Clear (0/8),2014-09-23,-1.0,3918,0.2,67.01425685767254,27.149530204689302,66.04666666666667
Mostly cloudy (7/8),2014-09-24,5.0,3919,0.5,67.01425685767254,27.149530204689302,100.26333333333334
Cloudiness cannot be determined (9/8),2014-09-25,1.0,3920,1.1,67.01425685767254,27.149530204689302,68.20060606060606
Clear (0/8),2014-09-26,-1.0,3921,3.9,67.01425685767254,27.149530204689302,49.333333333333336
Cloudy (8/8),2014-09-27,-1.0,3922,6.4,67.01425685767254,27.149530204689302,138.85151515151514
Cloudy (8/8),2014-09-28,-1.0,3923,6.3,67.01425685767254,27.149530204689302,119.17484848484848
Mostly cloudy (7/8),2014-09-29,-1.0,3924,5.2,67.01425685767254,27.149530204689302,94.11969696969696
Cloudy (8/8),2014-09-30,-1.0,3925,3.3,67.01425685767254,27.149530204689302,173.87878787878788
Clear (0/8),2014-10-01,-1.0,3926,2.2,67.01425685767254,27.149530204689302,117.2625
Cloudy (8/8),2014-10-02,-1.0,3927,5.3,67.01425685767254,27.149530204689302,69.86363636363636
Mostly cloudy (7/8),2014-10-03,-1.0,3928,2.4,67.01425685767254,27.149530204689302,55.20727272727273
Mostly clear (3/8),2014-10-04,-1.0,3929,4.8,67.01425685767254,27.149530204689302,37.26424242424242
Cloudy (8/8),2014-10-05,-1.0,3930,5.9,67.01425685767254,27.149530204689302,39.21696969696969
Cloudy (8/8),2014-10-06,-1.0,3931,5.1,67.01425685767254,27.149530204689302,39.778787878787874
Cloudy (8/8),2014-10-07,-1.0,3932,2.4,67.01425685767254,27.149530204689302,47.76363636363636
Cloudy (8/8),2014-10-08,-1.0,3933,2.2,67.01425685767254,27.149530204689302,38.17575757575758
Mostly cloudy (7/8),2014-10-09,-1.0,3934,0.2,67.01425685767254,27.149530204689302,39.8939393939394
Clear (0/8),2014-10-10,-1.0,3935,-2.7,67.01425685767254,27.149530204689302,24.045454545454547
Cloudy (8/8),2014-10-11,1.0,3936,0.3,67.01425685767254,27.149530204689302,59.41136363636364
Cloudy (8/8),2014-10-12,1.0,3937,-0.5,67.01425685767254,27.149530204689302,45.1030303030303
Cloudy (8/8),2014-10-13,1.0,3938,-2.7,67.01425685767254,27.149530204689302,19.951515151515157
Mostly cloudy (7/8),2014-10-14,1.0,3939,-4.0,67.01425685767254,27.149530204689302,35.551515151515154
Clear (0/8),2014-10-15,1.0,3940,-7.2,67.01425685767254,27.149530204689302,29.36363636363636
Clear (0/8),2014-10-16,1.0,3941,-4.7,67.01425685767254,27.149530204689302,32.06666666666667
Cloudy (8/8),2014-10-17,1.0,3942,-3.2,67.01425685767254,27.149530204689302,115.58181818181818
