NewIndex,Direct solar radiation mean [W/m2],Date
3075,68.1,2012-08-18
3076,112.4,2012-08-19
3077,426.7,2012-08-20
3078,44.6,2012-08-21
3079,2.1,2012-08-22
3080,99.6,2012-08-23
3081,232.5,2012-08-24
3082,228.5,2012-08-25
3083,288.1,2012-08-26
3084,182.9,2012-08-27
3085,401.7,2012-08-28
3086,296.0,2012-08-29
3087,0.8,2012-08-30
3088,167.6,2012-08-31
3089,0.4,2012-09-01
3090,52.2,2021-08-01
3091,346.8,2021-08-02
3092,22.4,2021-08-03
3093,38.5,2021-08-04
3094,242.6,2021-08-05
3095,188.5,2021-08-06
3096,402.2,2021-08-07
3097,241.9,2021-08-08
3098,0.2,2021-08-09
3099,21.1,2021-08-10
3100,79.4,2021-08-11
3101,58.1,2021-08-12
3102,157.8,2021-08-13
3103,148.0,2021-08-14
3104,-0.1,2021-08-15
3105,0.8,2021-08-16
3106,54.5,2021-08-17
3107,27.2,2021-08-18
3108,26.6,2021-08-19
3109,4.6,2021-08-20
3110,3.3,2021-08-21
3111,2.8,2021-08-22
3112,31.9,2021-08-23
3113,37.9,2021-08-24
3114,22.5,2021-08-25
3115,215.8,2021-08-26
3116,403.6,2021-08-27
3117,187.4,2021-08-28
3118,316.5,2021-08-29
3119,14.9,2021-08-30
3120,131.0,2021-08-31
3121,136.4,2021-09-01
3122,43.2,2021-09-02
3123,3.7,2021-09-03
3124,203.7,2021-09-04
3125,161.4,2021-09-05
3126,21.0,2021-09-06
3127,11.1,2021-09-07
3128,7.3,2021-09-08
3129,225.4,2021-09-09
3130,359.4,2021-09-10
3131,367.4,2021-09-11
3132,127.4,2021-09-12
3133,0.5,2021-09-13
3134,0.6,2021-09-14
3135,1.5,2021-09-15
3136,3.5,2021-09-16
3137,1.5,2021-09-17
3138,0.8,2021-09-18
3139,9.7,2021-09-19
3140,180.6,2021-09-20
3141,7.1,2021-09-21
3142,17.1,2021-09-22
3143,1.9,2021-09-23
3144,0.1,2021-09-24
3145,11.0,2021-09-25
3146,108.0,2021-09-26
3147,137.2,2021-09-27
3148,226.5,2021-09-28
3149,3.3,2021-09-29
3150,0.4,2021-09-30
3151,1.5,2021-10-01
3152,97.3,2022-08-01
3153,69.2,2022-08-02
3154,176.5,2022-08-03
3155,24.4,2022-08-04
3156,11.4,2022-08-05
3157,1.0,2022-08-06
3158,97.1,2022-08-07
3159,136.2,2022-08-08
3160,165.5,2022-08-09
3161,10.7,2022-08-10
3162,203.9,2022-08-11
3163,215.7,2022-08-12
3164,377.6,2022-08-13
3165,407.9,2022-08-14
3166,170.3,2022-08-15
3167,320.8,2022-08-16
3168,187.1,2022-08-17
3169,50.5,2022-08-18
3170,61.0,2022-08-19
3171,68.2,2022-08-20
3172,131.8,2022-08-21
3173,100.3,2022-08-22
3174,383.5,2022-08-23
3175,252.8,2022-08-24
3176,422.1,2022-08-25
3177,371.7,2022-08-26
3178,156.1,2022-08-27
3179,385.6,2022-08-28
3180,215.2,2022-08-29
3181,99.7,2022-08-30
3182,125.6,2022-08-31
3183,127.2,2022-09-01
3184,3.1,2022-09-02
3185,6.1,2022-09-03
3186,25.0,2022-09-04
3187,95.9,2022-09-05
3188,67.4,2022-09-06
3189,68.7,2022-09-07
3190,155.2,2022-09-08
3191,137.9,2022-09-09
3192,125.2,2022-09-10
3193,5.3,2022-09-11
3194,114.6,2022-09-12
3195,1.1,2022-09-13
3196,0.1,2022-09-14
3197,0.0,2022-09-15
3198,0.1,2022-09-16
3199,0.0,2022-09-17
3200,0.0,2022-09-18
3201,-0.1,2022-09-19
3202,28.4,2022-09-20
3203,66.5,2022-09-21
3204,234.6,2022-09-22
3205,85.3,2022-09-23
3206,50.1,2022-09-24
3207,177.2,2022-09-25
3208,0.2,2022-09-26
3209,0.2,2022-09-27
3210,0.1,2022-09-28
3211,139.4,2022-09-29
3212,1.2,2022-09-30
3213,26.1,2022-10-01
3214,1.3,2004-09-01
3215,0.6,2004-09-02
3216,0.6,2004-09-03
3217,0.8,2004-09-04
3218,55.9,2004-09-05
3219,182.4,2004-09-06
3220,173.4,2004-09-07
3221,39.5,2004-09-08
3222,25.1,2004-09-09
3223,80.1,2004-09-10
3224,230.1,2004-09-11
3225,2.0,2004-09-12
3226,161.1,2004-09-13
3227,1.7,2004-09-14
3228,148.1,2004-09-15
3229,222.5,2004-09-16
3230,210.9,2004-09-17
3231,2.1,2004-09-18
3232,1.2,2004-09-19
3233,121.7,2004-09-20
3234,1.7,2004-09-21
3235,0.1,2004-09-22
3236,1.4,2004-09-23
3237,20.9,2004-09-24
3238,8.5,2004-09-25
3239,0.8,2004-09-26
3240,7.5,2004-09-27
3241,0.5,2004-09-28
3242,1.6,2004-09-29
3243,100.4,2004-09-30
3244,241.8,2004-10-01
3245,8.9,2004-10-02
3246,26.8,2004-10-03
3247,6.4,2004-10-04
3248,0.6,2004-10-05
3249,25.2,2004-10-06
3250,4.0,2004-10-07
3251,254.5,2004-10-08
3252,104.4,2004-10-09
3253,208.3,2004-10-10
3254,46.6,2004-10-11
3255,138.1,2004-10-12
3256,179.3,2004-10-13
3257,4.2,2004-10-14
3258,1.5,2004-10-15
3259,0.9,2004-10-16
3260,199.4,2004-10-17
3261,16.0,2004-10-18
3262,0.8,2004-10-19
3263,1.5,2004-10-20
3264,1.0,2004-10-21
3265,1.4,2004-10-22
3266,1.8,2004-10-23
3267,2.1,2004-10-24
3268,3.1,2004-10-25
3269,1.0,2004-10-26
3270,1.4,2004-10-27
3271,2.1,2004-10-28
3272,135.3,2004-10-29
3273,127.4,2004-10-30
3274,0.8,2004-10-31
3275,61.9,2004-11-01
3276,164.5,2005-09-01
3277,394.1,2005-09-02
3278,9.0,2005-09-03
3279,71.7,2005-09-04
3280,131.0,2005-09-05
3281,113.9,2005-09-06
3282,0.6,2005-09-07
3283,2.3,2005-09-08
3284,0.7,2005-09-09
3285,170.5,2005-09-10
3286,39.1,2005-09-11
3287,36.4,2005-09-12
3288,233.3,2005-09-13
3289,0.7,2005-09-14
3290,257.7,2005-09-15
3291,79.4,2005-09-16
3292,240.3,2005-09-17
3293,35.1,2005-09-18
3294,329.8,2005-09-19
3295,57.2,2005-09-20
3296,69.6,2005-09-21
3297,306.4,2005-09-22
3298,131.4,2005-09-23
3299,5.7,2005-09-24
3300,169.8,2005-09-25
3301,0.6,2005-09-26
3302,0.4,2005-09-27
3303,0.5,2005-09-28
3304,0.8,2005-09-29
3305,10.1,2005-09-30
3306,0.7,2005-10-01
3307,0.1,2005-10-02
3308,8.6,2005-10-03
3309,272.7,2005-10-04
3310,92.1,2005-10-05
3311,128.0,2005-10-06
3312,187.4,2005-10-07
3313,0.4,2005-10-08
3314,0.4,2005-10-09
3315,96.1,2005-10-10
3316,175.9,2005-10-11
3317,1.8,2005-10-12
3318,0.5,2005-10-13
3319,6.9,2005-10-14
3320,1.1,2005-10-15
3321,0.9,2005-10-16
3322,1.3,2005-10-17
3323,206.3,2005-10-18
3324,2.1,2005-10-19
3325,1.2,2005-10-20
3326,2.3,2005-10-21
3327,2.3,2005-10-22
3328,11.6,2005-10-23
3329,139.5,2005-10-24
3330,177.3,2005-10-25
3331,136.2,2005-10-26
3332,162.4,2005-10-27
3333,1.7,2005-10-28
3334,1.0,2005-10-29
3335,20.9,2005-10-30
3336,0.7,2005-10-31
3337,0.7,2005-11-01
3338,0.9,2006-09-01
3339,1.0,2006-09-02
3340,0.7,2006-09-03
3341,77.2,2006-09-04
3342,11.7,2006-09-05
3343,1.9,2006-09-06
3344,0.5,2006-09-07
3345,0.2,2006-09-08
3346,1.1,2006-09-09
3347,75.5,2006-09-10
3348,179.1,2006-09-11
3349,31.3,2006-09-12
3350,19.8,2006-09-13
3351,221.1,2006-09-14
3352,293.5,2006-09-15
3353,141.6,2006-09-16
3354,1.0,2006-09-17
3355,90.8,2006-09-18
3356,58.2,2006-09-19
3357,0.6,2006-09-20
3358,136.1,2006-09-21
3359,4.1,2006-09-22
3360,2.3,2006-09-23
3361,16.0,2006-09-24
3362,295.9,2006-09-25
3363,1.4,2006-09-26
3364,178.4,2006-09-27
3365,21.4,2006-09-28
3366,41.4,2006-09-29
3367,2.4,2006-09-30
3368,13.2,2006-10-01
3369,1.5,2006-10-02
3370,1.9,2006-10-03
3371,5.6,2006-10-04
3372,2.2,2006-10-05
3373,1.3,2006-10-06
3374,0.9,2006-10-07
3375,0.6,2006-10-08
3376,0.7,2006-10-09
3377,0.9,2006-10-10
3378,95.0,2006-10-11
3379,32.2,2006-10-12
3380,1.5,2006-10-13
3381,14.6,2006-10-14
3382,120.2,2006-10-15
3383,92.4,2006-10-16
3384,4.1,2006-10-17
3385,52.8,2006-10-18
3386,142.5,2006-10-19
3387,3.5,2006-10-20
3388,3.9,2006-10-21
3389,2.9,2006-10-22
3390,2.2,2006-10-23
3391,1.6,2006-10-24
3392,2.0,2006-10-25
3393,12.6,2006-10-26
3394,1.2,2006-10-27
3395,3.4,2006-10-28
3396,98.1,2006-10-29
3397,2.9,2006-10-30
3398,4.7,2006-10-31
3399,90.2,2006-11-01
3400,252.3,2007-09-01
3401,219.8,2007-09-02
3402,4.0,2007-09-03
3403,185.8,2007-09-04
3404,56.4,2007-09-05
3405,46.6,2007-09-06
3406,72.9,2007-09-07
3407,240.2,2007-09-08
3408,9.0,2007-09-09
3409,2.7,2007-09-10
3410,76.7,2007-09-11
3411,1.4,2007-09-12
3412,147.8,2007-09-13
3413,6.2,2007-09-14
3414,17.6,2007-09-15
3415,0.6,2007-09-16
3416,14.1,2007-09-17
3417,0.8,2007-09-18
3418,32.8,2007-09-19
3419,120.8,2007-09-20
3420,0.6,2007-09-21
3421,9.2,2007-09-22
3422,219.1,2007-09-23
3423,1.2,2007-09-24
3424,0.3,2007-09-25
3425,0.1,2007-09-26
3426,42.8,2007-09-27
3427,51.1,2007-09-28
3428,300.1,2007-09-29
3429,244.9,2007-09-30
3430,0.8,2007-10-01
3431,0.7,2007-10-02
3432,2.5,2007-10-03
3433,10.6,2007-10-04
3434,134.1,2007-10-05
3435,139.6,2007-10-06
3436,0.8,2007-10-07
3437,0.8,2007-10-08
3438,148.8,2007-10-09
3439,129.5,2007-10-10
3440,245.3,2007-10-11
3441,89.3,2007-10-12
3442,131.1,2007-10-13
3443,2.2,2007-10-14
3444,1.9,2007-10-15
3445,1.5,2007-10-16
3446,1.0,2007-10-17
3447,1.5,2007-10-18
3448,89.8,2007-10-19
3449,34.1,2007-10-20
3450,2.0,2007-10-21
3451,1.1,2007-10-22
3452,0.7,2007-10-23
3453,0.7,2007-10-24
3454,65.1,2007-10-25
3455,0.8,2007-10-26
3456,0.6,2007-10-27
3457,0.7,2007-10-28
3458,0.8,2007-10-29
3459,1.1,2007-10-30
3460,70.4,2007-10-31
3461,7.0,2007-11-01
3462,63.6,2008-09-01
3463,97.3,2008-09-02
3464,71.1,2008-09-03
3465,18.0,2008-09-04
3466,260.3,2008-09-05
3467,270.1,2008-09-06
3468,24.1,2008-09-07
3469,41.9,2008-09-08
3470,142.0,2008-09-09
3471,1.4,2008-09-10
3472,1.1,2008-09-11
3473,127.9,2008-09-12
3474,79.0,2008-09-13
3475,1.2,2008-09-14
3476,13.4,2008-09-15
3477,118.2,2008-09-16
3478,0.8,2008-09-17
3479,1.3,2008-09-18
3480,5.7,2008-09-19
3481,17.2,2008-09-20
3482,7.5,2008-09-21
3483,0.4,2008-09-22
3484,190.2,2008-09-23
3485,65.0,2008-09-24
3486,180.0,2008-09-25
3487,2.1,2008-09-26
3488,1.6,2008-09-27
3489,44.0,2008-09-28
3490,64.2,2008-09-29
3491,161.2,2008-09-30
3492,171.8,2008-10-01
3493,56.4,2008-10-02
3494,241.5,2008-10-03
3495,80.1,2008-10-04
3496,3.6,2008-10-05
3497,5.1,2008-10-06
3498,6.0,2008-10-07
3499,72.8,2008-10-08
3500,6.2,2008-10-09
3501,2.4,2008-10-10
3502,0.8,2008-10-11
3503,139.5,2008-10-12
3504,3.2,2008-10-13
3505,1.3,2008-10-14
3506,1.3,2008-10-15
3507,3.2,2008-10-16
3508,1.2,2008-10-17
3509,2.0,2008-10-18
3510,12.3,2008-10-19
3511,5.1,2008-10-20
3512,32.7,2008-10-21
3513,67.8,2008-10-22
3514,103.1,2008-10-23
3515,1.5,2008-10-24
3516,32.8,2008-10-25
3517,2.6,2008-10-26
3518,3.8,2008-10-27
3519,6.0,2008-10-28
3520,2.8,2008-10-29
3521,30.1,2008-10-30
3522,2.3,2008-10-31
3523,107.3,2008-11-01
3524,302.1,2009-09-01
3525,0.3,2009-09-02
3526,252.3,2009-09-03
3527,3.4,2009-09-04
3528,0.4,2009-09-05
3529,1.7,2009-09-06
3530,1.5,2009-09-07
3531,7.1,2009-09-08
3532,57.3,2009-09-09
3533,228.6,2009-09-10
3534,105.3,2009-09-11
3535,9.3,2009-09-12
3536,3.6,2009-09-13
3537,71.6,2009-09-14
3538,158.9,2009-09-15
3539,1.7,2009-09-16
3540,92.2,2009-09-17
3541,238.5,2009-09-18
3542,76.5,2009-09-19
3543,81.5,2009-09-20
3544,216.2,2009-09-21
3545,6.3,2009-09-22
3546,81.3,2009-09-23
3547,11.7,2009-09-24
3548,252.3,2009-09-25
3549,264.8,2009-09-26
3550,36.9,2009-09-27
3551,30.2,2009-09-28
3552,110.4,2009-09-29
3553,178.1,2009-09-30
3554,130.2,2009-10-01
3555,180.7,2009-10-02
3556,2.5,2009-10-03
3557,24.2,2009-10-04
3558,1.1,2009-10-05
3559,172.5,2009-10-06
3560,1.7,2009-10-07
3561,144.3,2009-10-08
3562,223.0,2009-10-09
3563,163.0,2009-10-10
3564,222.0,2009-10-11
3565,79.9,2009-10-12
3566,173.0,2009-10-13
3567,179.9,2009-10-14
3568,4.3,2009-10-15
3569,2.0,2009-10-16
3570,46.4,2009-10-17
3571,8.8,2009-10-18
3572,2.2,2009-10-19
3573,2.1,2009-10-20
3574,2.5,2009-10-21
3575,2.3,2009-10-22
3576,2.1,2009-10-23
3577,2.1,2009-10-24
3578,2.2,2009-10-25
3579,2.2,2009-10-26
3580,3.7,2009-10-27
3581,2.2,2009-10-28
3582,107.9,2009-10-29
3583,29.2,2009-10-30
3584,6.8,2009-10-31
3585,2.3,2009-11-01
3586,84.0,2010-09-01
3587,4.2,2010-09-02
3588,7.8,2010-09-03
3589,104.4,2010-09-04
3590,26.1,2010-09-05
3591,1.8,2010-09-06
3592,198.2,2010-09-07
3593,339.6,2010-09-08
3594,8.9,2010-09-09
3595,179.8,2010-09-10
3596,195.0,2010-09-11
3597,1.3,2010-09-12
3598,25.7,2010-09-13
3599,53.5,2010-09-14
3600,0.6,2010-09-15
3601,38.4,2010-09-16
3602,12.6,2010-09-17
3603,5.5,2010-09-18
3604,1.0,2010-09-19
3605,33.9,2010-09-20
3606,1.9,2010-09-21
3607,1.4,2010-09-22
3608,1.1,2010-09-23
3609,0.9,2010-09-24
3610,1.3,2010-09-25
3611,0.8,2010-09-26
3612,1.6,2010-09-27
3613,28.5,2010-09-28
3614,59.8,2010-09-29
3615,139.1,2010-09-30
3616,75.8,2010-10-01
3617,0.7,2010-10-02
3618,40.8,2010-10-03
3619,0.5,2010-10-04
3620,0.0,2010-10-05
3621,1.5,2010-10-06
3622,0.2,2010-10-07
3623,15.1,2010-10-08
3624,23.2,2010-10-09
3625,71.9,2010-10-10
3626,50.5,2010-10-11
3627,98.8,2010-10-12
3628,3.4,2010-10-13
3629,20.9,2010-10-14
3630,0.9,2010-10-15
3631,22.7,2010-10-16
3632,67.7,2010-10-17
3633,1.5,2010-10-18
3634,0.6,2010-10-19
3635,1.3,2010-10-20
3636,2.3,2010-10-21
3637,3.1,2010-10-22
3638,1.8,2010-10-23
3639,2.4,2010-10-24
3640,2.0,2010-10-25
3641,90.6,2010-10-26
3642,1.7,2010-10-27
3643,1.2,2010-10-28
3644,1.3,2010-10-29
3645,9.0,2010-10-30
3646,43.0,2010-10-31
3647,0.6,2010-11-01
3648,0.7,2011-09-01
3649,88.0,2011-09-02
3650,125.8,2011-09-03
3651,263.2,2011-09-04
3652,0.5,2011-09-05
3653,12.7,2011-09-06
3654,60.9,2011-09-07
3655,66.7,2011-09-08
3656,173.5,2011-09-09
3657,139.9,2011-09-10
3658,17.5,2011-09-11
3659,0.3,2011-09-12
3660,0.3,2011-09-13
3661,0.6,2011-09-14
3662,1.0,2011-09-15
3663,58.5,2011-09-16
3664,49.2,2011-09-17
3665,182.4,2011-09-18
3666,121.4,2011-09-19
3667,145.8,2011-09-20
3668,0.5,2011-09-21
3669,5.8,2011-09-22
3670,0.7,2011-09-23
3671,45.4,2011-09-24
3672,126.9,2011-09-25
3673,81.3,2011-09-26
3674,0.4,2011-09-27
3675,15.8,2011-09-28
3676,29.6,2011-09-29
3677,68.5,2011-09-30
3678,222.5,2011-10-01
3679,0.5,2011-10-02
3680,174.6,2011-10-03
3681,0.9,2011-10-04
3682,86.4,2011-10-05
3683,8.8,2011-10-06
3684,2.5,2011-10-07
3685,22.4,2011-10-08
3686,188.0,2011-10-09
3687,1.2,2011-10-10
3688,1.3,2011-10-11
3689,1.5,2011-10-12
3690,31.1,2011-10-13
3691,173.8,2011-10-14
3692,29.4,2011-10-15
3693,116.3,2011-10-16
3694,1.4,2011-10-17
3695,1.1,2011-10-18
3696,0.7,2011-10-19
3697,33.7,2011-10-20
3698,69.5,2011-10-21
3699,103.5,2011-10-22
3700,2.2,2011-10-23
3701,2.1,2011-10-24
3702,1.6,2011-10-25
3703,1.9,2011-10-26
3704,1.8,2011-10-27
3705,1.7,2011-10-28
3706,92.4,2011-10-29
3707,1.6,2011-10-30
3708,23.3,2011-10-31
3709,1.6,2011-11-01
3710,0.4,2012-09-01
3711,77.6,2012-09-02
3712,109.3,2012-09-03
3713,158.8,2012-09-04
3714,176.1,2012-09-05
3715,141.6,2012-09-06
3716,62.9,2012-09-07
3717,83.2,2012-09-08
3718,67.7,2012-09-09
3719,184.7,2012-09-10
3720,0.8,2012-09-11
3721,1.1,2012-09-12
3722,53.7,2012-09-13
3723,30.3,2012-09-14
3724,7.2,2012-09-15
3725,205.2,2012-09-16
3726,0.6,2012-09-17
3727,75.7,2012-09-18
3728,31.6,2012-09-19
3729,-,2012-09-20
3730,-,2012-09-21
3731,-,2012-09-22
3732,-,2012-09-23
3733,-,2012-09-24
3734,-,2012-09-25
3735,1.3,2012-09-26
3736,3.7,2012-09-27
3737,1.1,2012-09-28
3738,7.4,2012-09-29
3739,0.5,2012-09-30
3740,0.4,2012-10-01
3741,0.4,2012-10-02
3742,1.5,2012-10-03
3743,0.2,2012-10-04
3744,1.5,2012-10-05
3745,-0.2,2012-10-06
3746,27.2,2012-10-07
3747,1.1,2012-10-08
3748,0.4,2012-10-09
3749,1,2012-10-10
3750,14.8,2012-10-11
3751,0.3,2012-10-12
3752,0.2,2012-10-13
3753,0.8,2012-10-14
3754,2.5,2012-10-15
3755,1.4,2012-10-16
3756,31.9,2012-10-17
3757,2.1,2012-10-18
3758,13,2012-10-19
3759,204.5,2012-10-20
3760,185.5,2012-10-21
3761,167.4,2012-10-22
3762,46.4,2012-10-23
3763,5.2,2012-10-24
3764,171.5,2012-10-25
3765,57.8,2012-10-26
3766,3.8,2012-10-27
3767,2.9,2012-10-28
3768,3.1,2012-10-29
3769,1.2,2012-10-30
3770,1.7,2012-10-31
3771,2.5,2012-11-01
