NewIndex,Direct solar radiation mean [W/m2],Date
3137,-,2015-06-19
3138,-,2015-06-20
3139,-,2015-06-21
3140,-,2015-06-22
3141,-,2015-06-23
3142,-,2015-06-24
3143,-,2015-06-25
3144,-,2015-06-26
3145,-,2015-06-27
3146,-,2015-06-28
3147,-,2015-06-29
3148,-,2015-06-30
3149,-,2015-07-01
3150,-,2015-07-02
3151,-,2015-07-03
3152,-,2015-07-04
3153,-,2015-07-05
3154,-,2015-07-06
3155,-,2015-07-07
3156,-,2015-07-08
3157,-,2015-07-09
3158,-,2015-07-10
3159,-,2015-07-11
3160,-,2015-07-12
3161,-,2015-07-13
3162,-,2015-07-14
3163,-,2015-07-15
3164,-,2015-07-16
3165,-,2015-07-17
3166,-,2015-07-18
3167,-,2015-07-19
3168,-,2015-07-20
3169,-,2015-07-21
3170,-,2015-07-22
3171,-,2015-07-23
3172,-,2015-07-24
3173,-,2015-07-25
3174,-,2015-07-26
3175,-,2015-07-27
3176,-,2015-07-28
3177,-,2015-07-29
3178,-,2015-07-30
3179,-,2015-07-31
3180,-,2015-08-01
3181,461.8,2016-06-01
3182,368.9,2016-06-02
3183,407.6,2016-06-03
3184,294.4,2016-06-04
3185,140.0,2016-06-05
3186,328.7,2016-06-06
3187,441.8,2016-06-07
3188,289.9,2016-06-08
3189,132.4,2016-06-09
3190,101.0,2016-06-10
3191,346.4,2016-06-11
3192,451.0,2016-06-12
3193,448.0,2016-06-13
3194,422.8,2016-06-14
3195,467.0,2016-06-15
3196,0.2,2016-06-16
3197,103.7,2016-06-17
3198,6.7,2016-06-18
3199,73.2,2016-06-19
3200,229.9,2016-06-20
3201,350.4,2016-06-21
3202,131.7,2016-06-22
3203,13.1,2016-06-23
3204,16.0,2016-06-24
3205,178.1,2016-06-25
3206,201.4,2016-06-26
3207,-0.1,2016-06-27
3208,255.3,2016-06-28
3209,239.7,2016-06-29
3210,79.6,2016-06-30
3211,82.4,2016-07-01
3212,231.9,2016-07-02
3213,66.3,2016-07-03
3214,60.6,2016-07-04
3215,64.1,2016-07-05
3216,145.8,2016-07-06
3217,0.4,2016-07-07
3218,103.4,2016-07-08
3219,365.1,2016-07-09
3220,142.3,2016-07-10
3221,28.2,2016-07-11
3222,128.4,2016-07-12
3223,189.2,2016-07-13
3224,301.0,2016-07-14
3225,1.2,2016-07-15
3226,134.1,2016-07-16
3227,128.9,2016-07-17
3228,295.4,2016-07-18
3229,421.5,2016-07-19
3230,421.6,2016-07-20
3231,51.8,2016-07-21
3232,1.4,2016-07-22
3233,1.4,2016-07-23
3234,106.1,2016-07-24
3235,255.2,2016-07-25
3236,363.1,2016-07-26
3237,302.3,2016-07-27
3238,98.3,2016-07-28
3239,285.4,2016-07-29
3240,164.1,2016-07-30
3241,132.7,2016-07-31
3242,131.9,2016-08-01
3243,222.8,2017-06-01
3244,211.2,2017-06-02
3245,542.5,2017-06-03
3246,536.6,2017-06-04
3247,0.4,2017-06-05
3248,291.8,2017-06-06
3249,447.4,2017-06-07
3250,0.4,2017-06-08
3251,171.8,2017-06-09
3252,351.3,2017-06-10
3253,188.8,2017-06-11
3254,0.4,2017-06-12
3255,5.4,2017-06-13
3256,452.0,2017-06-14
3257,477.6,2017-06-15
3258,160.8,2017-06-16
3259,289.1,2017-06-17
3260,44.7,2017-06-18
3261,410.0,2017-06-19
3262,54.8,2017-06-20
3263,256.3,2017-06-21
3264,332.2,2017-06-22
3265,205.9,2017-06-23
3266,17.7,2017-06-24
3267,186.6,2017-06-25
3268,115.5,2017-06-26
3269,87.4,2017-06-27
3270,435.2,2017-06-28
3271,525.6,2017-06-29
3272,484.9,2017-06-30
3273,377.8,2017-07-01
3274,126.4,2017-07-02
3275,100.9,2017-07-03
3276,23.2,2017-07-04
3277,149.2,2017-07-05
3278,103.6,2017-07-06
3279,478.4,2017-07-07
3280,236.1,2017-07-08
3281,244.0,2017-07-09
3282,337.3,2017-07-10
3283,3.0,2017-07-11
3284,141.5,2017-07-12
3285,1.1,2017-07-13
3286,314.4,2017-07-14
3287,527.1,2017-07-15
3288,473.0,2017-07-16
3289,143.7,2017-07-17
3290,412.1,2017-07-18
3291,5.8,2017-07-19
3292,171.2,2017-07-20
3293,294.1,2017-07-21
3294,226.0,2017-07-22
3295,345.7,2017-07-23
3296,114.8,2017-07-24
3297,13.5,2017-07-25
3298,191.8,2017-07-26
3299,226.1,2017-07-27
3300,76.8,2017-07-28
3301,122.5,2017-07-29
3302,197.1,2017-07-30
3303,101.6,2017-07-31
3304,308.6,2017-08-01
3305,303.9,2018-06-01
3306,472.7,2018-06-02
3307,441.3,2018-06-03
3308,287.3,2018-06-04
3309,187.9,2018-06-05
3310,100.2,2018-06-06
3311,114.8,2018-06-07
3312,297.9,2018-06-08
3313,269.6,2018-06-09
3314,337.2,2018-06-10
3315,126.2,2018-06-11
3316,372.7,2018-06-12
3317,301.6,2018-06-13
3318,212.7,2018-06-14
3319,125.9,2018-06-15
3320,330.9,2018-06-16
3321,284,2018-06-17
3322,240.5,2018-06-18
3323,112.5,2018-06-19
3324,301,2018-06-20
3325,74.5,2018-06-21
3326,30.9,2018-06-22
3327,169.9,2018-06-23
3328,128.9,2018-06-24
3329,38.9,2018-06-25
3330,143.2,2018-06-26
3331,487.6,2018-06-27
3332,-,2018-06-28
3333,-,2018-06-29
3334,370.4,2018-06-30
3335,517.4,2018-07-01
3336,80.7,2018-07-02
3337,0.4,2018-07-03
3338,65.4,2018-07-04
3339,73.8,2018-07-05
3340,98.8,2018-07-06
3341,338.7,2018-07-07
3342,181.1,2018-07-08
3343,368.6,2018-07-09
3344,106,2018-07-10
3345,41.9,2018-07-11
3346,114.9,2018-07-12
3347,235.2,2018-07-13
3348,476.1,2018-07-14
3349,495.8,2018-07-15
3350,433.6,2018-07-16
3351,419.1,2018-07-17
3352,-,2018-07-18
3353,-,2018-07-19
3354,3.4,2018-07-20
3355,50.6,2018-07-21
3356,332.5,2018-07-22
3357,322.6,2018-07-23
3358,404.7,2018-07-24
3359,352.6,2018-07-25
3360,404.8,2018-07-26
3361,398.8,2018-07-27
3362,237.3,2018-07-28
3363,98.7,2018-07-29
3364,187.6,2018-07-30
3365,262.8,2018-07-31
3366,301.7,2018-08-01
3367,223.1,2019-06-01
3368,248.4,2019-06-02
3369,179.7,2019-06-03
3370,103.8,2019-06-04
3371,178.2,2019-06-05
3372,412.8,2019-06-06
3373,333.5,2019-06-07
3374,343.1,2019-06-08
3375,354.7,2019-06-09
3376,410.3,2019-06-10
3377,336.2,2019-06-11
3378,173.0,2019-06-12
3379,92.1,2019-06-13
3380,0.1,2019-06-14
3381,209.1,2019-06-15
3382,475.2,2019-06-16
3383,300.5,2019-06-17
3384,535.5,2019-06-18
3385,194.7,2019-06-19
3386,350.6,2019-06-20
3387,306.6,2019-06-21
3388,301.3,2019-06-22
3389,322.2,2019-06-23
3390,531.4,2019-06-24
3391,134.7,2019-06-25
3392,64.0,2019-06-26
3393,129.9,2019-06-27
3394,529.6,2019-06-28
3395,116.4,2019-06-29
3396,259.8,2019-06-30
3397,294.8,2019-07-01
3398,49.5,2019-07-02
3399,358.1,2019-07-03
3400,210.7,2019-07-04
3401,55.3,2019-07-05
3402,58.5,2019-07-06
3403,40.8,2019-07-07
3404,14.8,2019-07-08
3405,1.5,2019-07-09
3406,429.0,2019-07-10
3407,125.0,2019-07-11
3408,263.6,2019-07-12
3409,298.9,2019-07-13
3410,176.7,2019-07-14
3411,90.2,2019-07-15
3412,62.3,2019-07-16
3413,288.8,2019-07-17
3414,371.4,2019-07-18
3415,454.9,2019-07-19
3416,480.3,2019-07-20
3417,353.9,2019-07-21
3418,205.6,2019-07-22
3419,93.8,2019-07-23
3420,434.6,2019-07-24
3421,428.7,2019-07-25
3422,422.6,2019-07-26
3423,378.0,2019-07-27
3424,379.2,2019-07-28
3425,344.8,2019-07-29
3426,134.2,2019-07-30
3427,187.1,2019-07-31
3428,345.6,2019-08-01
3429,294.5,2020-06-01
3430,398.8,2020-06-02
3431,517.6,2020-06-03
3432,205.8,2020-06-04
3433,30.9,2020-06-05
3434,44.1,2020-06-06
3435,248.6,2020-06-07
3436,155.9,2020-06-08
3437,183.8,2020-06-09
3438,561.3,2020-06-10
3439,545.0,2020-06-11
3440,545.5,2020-06-12
3441,466.4,2020-06-13
3442,556.4,2020-06-14
3443,464.5,2020-06-15
3444,36.7,2020-06-16
3445,332.9,2020-06-17
3446,530.8,2020-06-18
3447,428.9,2020-06-19
3448,495.6,2020-06-20
3449,360.5,2020-06-21
3450,566.7,2020-06-22
3451,452.7,2020-06-23
3452,482.1,2020-06-24
3453,514.6,2020-06-25
3454,526.4,2020-06-26
3455,363.4,2020-06-27
3456,310.4,2020-06-28
3457,65.6,2020-06-29
3458,0.5,2020-06-30
3459,107.8,2020-07-01
3460,124.8,2020-07-02
3461,289.5,2020-07-03
3462,46.4,2020-07-04
3463,119.8,2020-07-05
3464,202.8,2020-07-06
3465,62.0,2020-07-07
3466,240.3,2020-07-08
3467,138.3,2020-07-09
3468,127.0,2020-07-10
3469,4.1,2020-07-11
3470,226.8,2020-07-12
3471,222.8,2020-07-13
3472,350.6,2020-07-14
3473,387.1,2020-07-15
3474,271.2,2020-07-16
3475,388.1,2020-07-17
3476,459.5,2020-07-18
3477,341.8,2020-07-19
3478,69.5,2020-07-20
3479,207.1,2020-07-21
3480,112.8,2020-07-22
3481,2.6,2020-07-23
3482,0.5,2020-07-24
3483,93.4,2020-07-25
3484,354.8,2020-07-26
3485,209.0,2020-07-27
3486,61.3,2020-07-28
3487,38.6,2020-07-29
3488,196.2,2020-07-30
3489,327.4,2020-07-31
3490,391.5,2020-08-01
3491,389.3,2021-06-01
3492,409.7,2021-06-02
3493,298.4,2021-06-03
3494,330.8,2021-06-04
3495,295.2,2021-06-05
3496,399.9,2021-06-06
3497,297.3,2021-06-07
3498,247.0,2021-06-08
3499,368.4,2021-06-09
3500,241.8,2021-06-10
3501,345.3,2021-06-11
3502,28.9,2021-06-12
3503,328.6,2021-06-13
3504,305.5,2021-06-14
3505,308.8,2021-06-15
3506,340.2,2021-06-16
3507,402.3,2021-06-17
3508,441.4,2021-06-18
3509,381.4,2021-06-19
3510,395.1,2021-06-20
3511,293.2,2021-06-21
3512,330.6,2021-06-22
3513,216.2,2021-06-23
3514,64.0,2021-06-24
3515,152.9,2021-06-25
3516,97.7,2021-06-26
3517,443.3,2021-06-27
3518,501.9,2021-06-28
3519,519.9,2021-06-29
3520,183.2,2021-06-30
3521,429.1,2021-07-01
3522,322.8,2021-07-02
3523,512.6,2021-07-03
3524,532.5,2021-07-04
3525,289.7,2021-07-05
3526,91.6,2021-07-06
3527,264.1,2021-07-07
3528,252.6,2021-07-08
3529,122.7,2021-07-09
3530,205.0,2021-07-10
3531,237.6,2021-07-11
3532,414.2,2021-07-12
3533,444.3,2021-07-13
3534,428.5,2021-07-14
3535,289.5,2021-07-15
3536,479.0,2021-07-16
3537,427.2,2021-07-17
3538,326.1,2021-07-18
3539,130.5,2021-07-19
3540,143.0,2021-07-20
3541,375.5,2021-07-21
3542,285.4,2021-07-22
3543,133.9,2021-07-23
3544,290.8,2021-07-24
3545,398.1,2021-07-25
3546,338.0,2021-07-26
3547,347.3,2021-07-27
3548,6.6,2021-07-28
3549,193.8,2021-07-29
3550,88.5,2021-07-30
3551,203.8,2021-07-31
3552,103.6,2021-08-01
3553,166.0,2022-06-01
3554,10.1,2022-06-02
3555,233.8,2022-06-03
3556,245.4,2022-06-04
3557,124.4,2022-06-05
3558,566.9,2022-06-06
3559,462.0,2022-06-07
3560,42.5,2022-06-08
3561,138.3,2022-06-09
3562,177.4,2022-06-10
3563,240.7,2022-06-11
3564,290.0,2022-06-12
3565,155.8,2022-06-13
3566,243.4,2022-06-14
3567,511.1,2022-06-15
3568,339.8,2022-06-16
3569,464.0,2022-06-17
3570,0.3,2022-06-18
3571,237.7,2022-06-19
3572,232.6,2022-06-20
3573,356.7,2022-06-21
3574,49.7,2022-06-22
3575,177.9,2022-06-23
3576,417.2,2022-06-24
3577,532.9,2022-06-25
3578,507.5,2022-06-26
3579,413.4,2022-06-27
3580,237.4,2022-06-28
3581,340.2,2022-06-29
3582,504.9,2022-06-30
3583,205.1,2022-07-01
3584,107.6,2022-07-02
3585,454.9,2022-07-03
3586,420.2,2022-07-04
3587,199.2,2022-07-05
3588,279.6,2022-07-06
3589,258.9,2022-07-07
3590,333.6,2022-07-08
3591,91.1,2022-07-09
3592,284.4,2022-07-10
3593,180.9,2022-07-11
3594,145.9,2022-07-12
3595,1.0,2022-07-13
3596,192.8,2022-07-14
3597,108.3,2022-07-15
3598,56.4,2022-07-16
3599,7.4,2022-07-17
3600,109.1,2022-07-18
3601,269.1,2022-07-19
3602,415.4,2022-07-20
3603,395.4,2022-07-21
3604,322.5,2022-07-22
3605,77.8,2022-07-23
3606,27.6,2022-07-24
3607,252.1,2022-07-25
3608,12.5,2022-07-26
3609,89.9,2022-07-27
3610,199.3,2022-07-28
3611,84.6,2022-07-29
3612,244.1,2022-07-30
3613,275.0,2022-07-31
3614,278.6,2022-08-01
3615,167.1,2004-07-01
3616,156.6,2004-07-02
3617,0.3,2004-07-03
3618,153.6,2004-07-04
3619,167.2,2004-07-05
3620,99.3,2004-07-06
3621,74.7,2004-07-07
3622,303.6,2004-07-08
3623,151.5,2004-07-09
3624,49.4,2004-07-10
3625,107.4,2004-07-11
3626,160.4,2004-07-12
3627,91.8,2004-07-13
3628,92.3,2004-07-14
3629,224.3,2004-07-15
3630,345.9,2004-07-16
3631,162.5,2004-07-17
3632,348.4,2004-07-18
3633,69.4,2004-07-19
3634,109.0,2004-07-20
3635,200.2,2004-07-21
3636,237.8,2004-07-22
3637,92.8,2004-07-23
3638,70.1,2004-07-24
3639,62.8,2004-07-25
3640,47.1,2004-07-26
3641,46.4,2004-07-27
3642,0.3,2004-07-28
3643,0.6,2004-07-29
3644,49.7,2004-07-30
3645,7.1,2004-07-31
3646,89.2,2004-08-01
3647,72.4,2004-08-02
3648,65.4,2004-08-03
3649,299.9,2004-08-04
3650,348.5,2004-08-05
3651,317.4,2004-08-06
3652,306.0,2004-08-07
3653,202.6,2004-08-08
3654,303.6,2004-08-09
3655,326.2,2004-08-10
3656,199.6,2004-08-11
3657,170.3,2004-08-12
3658,346.3,2004-08-13
3659,274.9,2004-08-14
3660,112.4,2004-08-15
3661,231.3,2004-08-16
3662,48.0,2004-08-17
3663,75.6,2004-08-18
3664,159.8,2004-08-19
3665,97.5,2004-08-20
3666,162.5,2004-08-21
3667,215.3,2004-08-22
3668,148.9,2004-08-23
3669,368.1,2004-08-24
3670,295.7,2004-08-25
3671,0.3,2004-08-26
3672,85.2,2004-08-27
3673,14.0,2004-08-28
3674,163.5,2004-08-29
3675,39.0,2004-08-30
3676,2.2,2004-08-31
3677,40.1,2004-09-01
3678,276.6,2005-07-01
3679,299.8,2005-07-02
3680,346.7,2005-07-03
3681,270.2,2005-07-04
3682,-,2005-07-05
3683,-,2005-07-06
3684,-,2005-07-07
3685,185.6,2005-07-08
3686,284.6,2005-07-09
3687,318.1,2005-07-10
3688,296.1,2005-07-11
3689,313.4,2005-07-12
3690,312.5,2005-07-13
3691,325.9,2005-07-14
3692,163.5,2005-07-15
3693,132.6,2005-07-16
3694,67.7,2005-07-17
3695,131.4,2005-07-18
3696,38.5,2005-07-19
3697,119.7,2005-07-20
3698,158.8,2005-07-21
3699,4.5,2005-07-22
3700,52.3,2005-07-23
3701,39,2005-07-24
3702,32.3,2005-07-25
3703,59.2,2005-07-26
3704,29.1,2005-07-27
3705,239.6,2005-07-28
3706,111.8,2005-07-29
3707,262.8,2005-07-30
3708,267.1,2005-07-31
3709,22.5,2005-08-01
3710,90.3,2005-08-02
3711,317.9,2005-08-03
3712,4.7,2005-08-04
3713,177,2005-08-05
3714,131.3,2005-08-06
3715,96,2005-08-07
3716,2.5,2005-08-08
3717,117.3,2005-08-09
3718,3.8,2005-08-10
3719,4.5,2005-08-11
3720,-,2005-08-12
3721,-,2005-08-13
3722,32.8,2005-08-14
3723,190.2,2005-08-15
3724,19.9,2005-08-16
3725,202.5,2005-08-17
3726,246.7,2005-08-18
3727,262.9,2005-08-19
3728,213.7,2005-08-20
3729,84.5,2005-08-21
3730,263.5,2005-08-22
3731,129.7,2005-08-23
3732,151.8,2005-08-24
3733,173.6,2005-08-25
3734,12.8,2005-08-26
3735,116.8,2005-08-27
3736,19,2005-08-28
3737,77.1,2005-08-29
3738,103.9,2005-08-30
3739,269.2,2005-08-31
3740,282.3,2005-09-01
3741,297.2,2006-07-01
3742,208.5,2006-07-02
3743,309.6,2006-07-03
3744,259.4,2006-07-04
3745,340.3,2006-07-05
3746,217.4,2006-07-06
3747,272.2,2006-07-07
3748,246.9,2006-07-08
3749,261.6,2006-07-09
3750,157.6,2006-07-10
3751,182.5,2006-07-11
3752,240.5,2006-07-12
3753,265.6,2006-07-13
3754,272.5,2006-07-14
3755,287.4,2006-07-15
3756,348.7,2006-07-16
3757,281.7,2006-07-17
3758,298,2006-07-18
3759,239.1,2006-07-19
3760,121.7,2006-07-20
3761,24.1,2006-07-21
3762,71,2006-07-22
3763,245.2,2006-07-23
3764,-,2006-07-24
3765,-,2006-07-25
3766,-,2006-07-26
3767,314.1,2006-07-27
3768,-,2006-07-28
3769,-,2006-07-29
3770,-,2006-07-30
3771,-,2006-07-31
3772,-,2006-08-01
3773,-,2006-08-02
3774,225.6,2006-08-03
3775,244.2,2006-08-04
3776,301.3,2006-08-05
3777,192.8,2006-08-06
3778,201.5,2006-08-07
3779,23.4,2006-08-08
3780,76,2006-08-09
3781,133.5,2006-08-10
3782,215.7,2006-08-11
3783,133.7,2006-08-12
3784,77.2,2006-08-13
3785,62.6,2006-08-14
3786,27.9,2006-08-15
3787,108.3,2006-08-16
3788,42.2,2006-08-17
3789,167.2,2006-08-18
3790,166.9,2006-08-19
3791,72.8,2006-08-20
3792,81.3,2006-08-21
3793,35.2,2006-08-22
3794,140.9,2006-08-23
3795,189.7,2006-08-24
3796,136.1,2006-08-25
3797,151.7,2006-08-26
3798,126.4,2006-08-27
3799,12.2,2006-08-28
3800,53.8,2006-08-29
3801,166.8,2006-08-30
3802,108.5,2006-08-31
3803,123.4,2006-09-01
3804,-,2013-07-01
3805,-,2013-07-02
3806,-,2013-07-03
3807,-,2013-07-04
3808,-,2013-07-05
3809,-,2013-07-06
3810,-,2013-07-07
3811,-,2013-07-08
3812,-,2013-07-09
3813,-,2013-07-10
3814,-,2013-07-11
3815,-,2013-07-12
3816,-,2013-07-13
3817,-,2013-07-14
3818,-,2013-07-15
3819,-,2013-07-16
3820,-,2013-07-17
3821,-,2013-07-18
3822,-,2013-07-19
3823,-,2013-07-20
3824,-,2013-07-21
3825,-,2013-07-22
3826,-,2013-07-23
3827,-,2013-07-24
3828,-,2013-07-25
3829,-,2013-07-26
3830,-,2013-07-27
3831,-,2013-07-28
3832,-,2013-07-29
3833,-,2013-07-30
3834,-,2013-07-31
3835,-,2013-08-01
3836,-,2013-08-02
3837,-,2013-08-03
3838,-,2013-08-04
3839,-,2013-08-05
3840,-,2013-08-06
3841,-,2013-08-07
3842,-,2013-08-08
3843,3.1,2013-08-09
3844,10.5,2013-08-10
3845,-,2013-08-11
3846,-,2013-08-12
3847,-,2013-08-13
3848,-,2013-08-14
3849,-,2013-08-15
3850,-,2013-08-16
3851,-,2013-08-17
3852,105.5,2013-08-18
3853,-,2013-08-19
3854,-,2013-08-20
3855,-,2013-08-21
3856,-,2013-08-22
3857,-,2013-08-23
3858,-,2013-08-24
3859,-,2013-08-25
3860,-,2013-08-26
3861,-,2013-08-27
3862,-,2013-08-28
3863,-,2013-08-29
3864,-,2013-08-30
3865,1.1,2013-08-31
3866,1.1,2013-09-01
3867,-,2014-07-01
3868,-,2014-07-02
3869,-,2014-07-03
3870,-,2014-07-04
3871,-,2014-07-05
3872,-,2014-07-06
3873,-,2014-07-07
3874,-,2014-07-08
3875,-,2014-07-09
3876,-,2014-07-10
3877,-,2014-07-11
3878,-,2014-07-12
3879,-,2014-07-13
3880,-,2014-07-14
3881,-,2014-07-15
3882,-,2014-07-16
3883,-,2014-07-17
3884,-,2014-07-18
3885,-,2014-07-19
3886,-,2014-07-20
3887,-,2014-07-21
3888,-,2014-07-22
3889,-,2014-07-23
3890,-,2014-07-24
3891,-,2014-07-25
3892,-,2014-07-26
3893,-,2014-07-27
3894,-,2014-07-28
3895,-,2014-07-29
3896,-,2014-07-30
3897,-,2014-07-31
3898,-,2014-08-01
3899,-,2014-08-02
3900,-,2014-08-03
3901,-,2014-08-04
3902,-,2014-08-05
3903,-,2014-08-06
3904,-,2014-08-07
3905,-,2014-08-08
3906,-,2014-08-09
3907,-,2014-08-10
3908,-,2014-08-11
3909,-,2014-08-12
3910,-,2014-08-13
3911,-,2014-08-14
3912,-,2014-08-15
3913,-,2014-08-16
3914,-,2014-08-17
3915,-,2014-08-18
3916,-,2014-08-19
3917,-,2014-08-20
3918,-,2014-08-21
3919,-,2014-08-22
3920,-,2014-08-23
3921,-,2014-08-24
3922,-,2014-08-25
3923,-,2014-08-26
3924,-,2014-08-27
3925,-,2014-08-28
3926,-,2014-08-29
3927,-,2014-08-30
3928,-,2014-08-31
3929,-,2014-09-01
3930,-,2015-08-01
3931,-,2015-08-02
3932,-,2015-08-03
3933,-,2015-08-04
3934,-,2015-08-05
3935,-,2015-08-06
3936,-,2015-08-07
3937,-,2015-08-08
3938,-,2015-08-09
3939,-,2015-08-10
3940,-,2015-08-11
3941,-,2015-08-12
3942,-,2015-08-13
3943,-,2015-08-14
3944,427.9,2015-08-15
3945,-,2015-08-16
3946,-,2015-08-17
3947,-,2015-08-18
3948,-,2015-08-19
3949,-,2015-08-20
3950,-,2015-08-21
3951,-,2015-08-22
3952,-,2015-08-23
3953,-,2015-08-24
3954,-,2015-08-25
3955,-,2015-08-26
3956,-,2015-08-27
3957,-,2015-08-28
3958,-,2015-08-29
3959,-,2015-08-30
3960,-,2015-08-31
3961,-,2015-09-01
3962,-,2015-09-02
3963,-,2015-09-03
3964,-,2015-09-04
3965,-,2015-09-05
3966,-,2015-09-06
3967,-,2015-09-07
3968,-,2015-09-08
3969,-,2015-09-09
3970,-,2015-09-10
3971,-,2015-09-11
3972,-,2015-09-12
3973,-,2015-09-13
3974,-,2015-09-14
3975,-,2015-09-15
3976,-,2015-09-16
3977,-,2015-09-17
3978,-,2015-09-18
3979,-,2015-09-19
3980,-,2015-09-20
3981,-,2015-09-21
3982,-,2015-09-22
3983,-,2015-09-23
3984,-,2015-09-24
3985,-,2015-09-25
3986,-,2015-09-26
3987,-,2015-09-27
3988,-,2015-09-28
3989,-,2015-09-29
3990,-,2015-09-30
3991,-,2015-10-01
3992,131.9,2016-08-01
3993,301.7,2016-08-02
3994,374.6,2016-08-03
3995,41.3,2016-08-04
3996,66.1,2016-08-05
3997,135.0,2016-08-06
3998,170.2,2016-08-07
3999,128.2,2016-08-08
4000,247.3,2016-08-09
4001,252.4,2016-08-10
4002,119.8,2016-08-11
4003,128.5,2016-08-12
4004,3.5,2016-08-13
4005,2.8,2016-08-14
4006,174.6,2016-08-15
4007,0.5,2016-08-16
4008,66.2,2016-08-17
4009,18.2,2016-08-18
4010,173.2,2016-08-19
4011,153.9,2016-08-20
4012,50.4,2016-08-21
4013,0.5,2016-08-22
4014,55.3,2016-08-23
4015,147.8,2016-08-24
4016,6.3,2016-08-25
4017,49.6,2016-08-26
4018,230.9,2016-08-27
4019,138.6,2016-08-28
4020,0.3,2016-08-29
4021,147.6,2016-08-30
4022,213.8,2016-08-31
4023,98.9,2016-09-01
4024,161.9,2016-09-02
4025,11.7,2016-09-03
4026,19.7,2016-09-04
4027,253.5,2016-09-05
4028,145.7,2016-09-06
4029,204.5,2016-09-07
4030,352.9,2016-09-08
4031,215.1,2016-09-09
4032,84.6,2016-09-10
4033,209.8,2016-09-11
4034,249.7,2016-09-12
4035,332.1,2016-09-13
4036,359.6,2016-09-14
4037,14.2,2016-09-15
4038,273.7,2016-09-16
4039,1.1,2016-09-17
4040,119.0,2016-09-18
4041,5.7,2016-09-19
4042,169.1,2016-09-20
4043,282.4,2016-09-21
4044,41.6,2016-09-22
4045,1.2,2016-09-23
4046,24.3,2016-09-24
4047,8.7,2016-09-25
4048,56.1,2016-09-26
4049,103.7,2016-09-27
4050,0.0,2016-09-28
4051,3.7,2016-09-29
4052,53.6,2016-09-30
4053,127.0,2016-10-01
4054,308.6,2017-08-01
4055,133.3,2017-08-02
4056,359.4,2017-08-03
4057,16.6,2017-08-04
4058,114.5,2017-08-05
4059,3.8,2017-08-06
4060,72.2,2017-08-07
4061,204.7,2017-08-08
4062,202.2,2017-08-09
4063,97.5,2017-08-10
4064,312.6,2017-08-11
4065,95.3,2017-08-12
4066,20.4,2017-08-13
4067,374.1,2017-08-14
4068,243.4,2017-08-15
4069,131.0,2017-08-16
4070,5.2,2017-08-17
4071,13.9,2017-08-18
4072,6.2,2017-08-19
4073,205.1,2017-08-20
4074,85.3,2017-08-21
4075,55.4,2017-08-22
4076,1.4,2017-08-23
4077,153.8,2017-08-24
4078,34.7,2017-08-25
4079,56.4,2017-08-26
4080,31.5,2017-08-27
4081,165.5,2017-08-28
4082,27.3,2017-08-29
4083,21.3,2017-08-30
4084,0.4,2017-08-31
4085,81.7,2017-09-01
4086,8.2,2017-09-02
4087,208.1,2017-09-03
4088,252.3,2017-09-04
4089,331.5,2017-09-05
4090,181.6,2017-09-06
4091,1.2,2017-09-07
4092,1.0,2017-09-08
4093,1.2,2017-09-09
4094,4.3,2017-09-10
4095,141.6,2017-09-11
4096,75.4,2017-09-12
4097,117.4,2017-09-13
4098,3.6,2017-09-14
4099,52.0,2017-09-15
4100,24.2,2017-09-16
4101,129.1,2017-09-17
4102,1.0,2017-09-18
4103,0.8,2017-09-19
4104,3.0,2017-09-20
4105,3.8,2017-09-21
4106,0.1,2017-09-22
4107,118.3,2017-09-23
4108,284.2,2017-09-24
4109,238.9,2017-09-25
4110,12.5,2017-09-26
4111,53.8,2017-09-27
4112,30.9,2017-09-28
4113,91.5,2017-09-29
4114,0.1,2017-09-30
4115,0.0,2017-10-01
4116,301.7,2018-08-01
4117,264.9,2018-08-02
4118,284.4,2018-08-03
4119,111.5,2018-08-04
4120,195.2,2018-08-05
4121,275.2,2018-08-06
4122,353.4,2018-08-07
4123,356.0,2018-08-08
4124,79.5,2018-08-09
4125,200.7,2018-08-10
4126,294.3,2018-08-11
4127,7.3,2018-08-12
4128,184.3,2018-08-13
4129,136.4,2018-08-14
4130,57.3,2018-08-15
4131,276.9,2018-08-16
4132,102.3,2018-08-17
4133,188.4,2018-08-18
4134,242.9,2018-08-19
4135,106.6,2018-08-20
4136,317.9,2018-08-21
4137,310.4,2018-08-22
4138,4.0,2018-08-23
4139,158.2,2018-08-24
4140,44.1,2018-08-25
4141,9.9,2018-08-26
4142,178.2,2018-08-27
4143,40.5,2018-08-28
4144,331.2,2018-08-29
4145,14.3,2018-08-30
4146,58.7,2018-08-31
4147,3.7,2018-09-01
4148,60.5,2018-09-02
4149,186.3,2018-09-03
4150,85.9,2018-09-04
4151,2.8,2018-09-05
4152,107.4,2018-09-06
4153,150.3,2018-09-07
4154,49.3,2018-09-08
4155,89.8,2018-09-09
4156,28.4,2018-09-10
4157,3.0,2018-09-11
4158,98.7,2018-09-12
4159,259.7,2018-09-13
4160,88.6,2018-09-14
4161,4.2,2018-09-15
4162,272.4,2018-09-16
4163,2.9,2018-09-17
4164,18.5,2018-09-18
4165,59.6,2018-09-19
4166,101.8,2018-09-20
4167,29.0,2018-09-21
4168,62.8,2018-09-22
4169,162.1,2018-09-23
4170,139.7,2018-09-24
